# number of core states 5 =  1 0;  2 0;  2 1;  3 0;  3 1;
3.14442e-05 1.135918426960000e-2
3.18397e-05 1.149880934750000e-2
3.22402e-05 1.164015067220000e-2
3.26458e-05 1.178322933940000e-2
3.14442e-05 1.192806475580000e-2
3.18397e-05 1.207467437580000e-2
3.22402e-05 1.222308100740000e-2
3.26458e-05 1.237330645200000e-2
3.30564e-05 1.252537299020000e-2
3.34722e-05 1.267930317360000e-2
3.38932e-05 1.283511982840000e-2
3.43195e-05 1.299284605850000e-2
3.30564e-05 1.315250524910000e-2
3.34722e-05 1.331412106990000e-2
3.38932e-05 1.347771747860000e-2
3.43195e-05 1.364331872420000e-2
3.47512e-05 1.381094935100000e-2
3.51883e-05 1.398063420150000e-2
3.5631e-05 1.415239842070000e-2
3.60791e-05 1.432626745900000e-2
3.47512e-05 1.450226707650000e-2
3.51883e-05 1.468042334640000e-2
3.5631e-05 1.486076265890000e-2
3.60791e-05 1.504331172540000e-2
3.6533e-05 1.522809758220000e-2
3.69925e-05 1.541514759310000e-2
3.74578e-05 1.560448945390000e-2
3.7929e-05 1.579615119800000e-2
3.6533e-05 1.599016119660000e-2
3.69925e-05 1.618654816770000e-2
3.74578e-05 1.638534118430000e-2
3.7929e-05 1.658656966520000e-2
3.8406e-05 1.679026338170000e-2
3.88891e-05 1.699645247350000e-2
3.93783e-05 1.720516744770000e-2
3.98736e-05 1.741643917820000e-2
3.8406e-05 1.763029891630000e-2
3.88891e-05 1.784677829150000e-2
3.93783e-05 1.806590931460000e-2
3.98736e-05 1.828772438500000e-2
4.03752e-05 1.851225629100000e-2
4.0883e-05 1.873953822620000e-2
4.13973e-05 1.896960379260000e-2
4.1918e-05 1.920248698720000e-2
4.03752e-05 1.943822221800000e-2
4.0883e-05 1.967684432030000e-2
4.13973e-05 1.991838854610000e-2
4.1918e-05 2.016289056930000e-2
4.24452e-05 2.041038649780000e-2
4.29791e-05 2.066091288440000e-2
4.35197e-05 2.091450671830000e-2
4.40672e-05 2.117120544000000e-2
4.24452e-05 2.143104694060000e-2
4.29791e-05 2.169406956640000e-2
4.35197e-05 2.196031213010000e-2
4.40672e-05 2.222981391720000e-2
4.46215e-05 2.250261469590000e-2
4.51827e-05 2.277875469650000e-2
4.5751e-05 2.305827463560000e-2
4.63265e-05 2.334121573430000e-2
4.46215e-05 2.362761971250000e-2
4.51827e-05 2.391752879080000e-2
4.5751e-05 2.421098569780000e-2
4.63265e-05 2.450803368320000e-2
4.69092e-05 2.480871651280000e-2
4.74993e-05 2.511307847950000e-2
4.80968e-05 2.542116441500000e-2
4.87017e-05 2.573301969690000e-2
4.69092e-05 2.604869024350000e-2
4.74993e-05 2.636822251250000e-2
4.80968e-05 2.669166353840000e-2
4.87017e-05 2.701906093440000e-2
4.93143e-05 2.735046287150000e-2
4.99346e-05 2.768591810880000e-2
5.05627e-05 2.802547599520000e-2
5.11987e-05 2.836918645640000e-2
4.93143e-05 2.871710002660000e-2
4.99346e-05 2.906926785580000e-2
5.05627e-05 2.942574170190000e-2
5.11987e-05 2.978657394880000e-2
5.18427e-05 3.015181761420000e-2
5.24948e-05 3.052152634880000e-2
5.31551e-05 3.089575445030000e-2
5.38237e-05 3.127455687420000e-2
5.18427e-05 3.165798923250001e-2
5.24948e-05 3.204610779880000e-2
5.31551e-05 3.243896952550001e-2
5.38237e-05 3.283663205310000e-2
5.45008e-05 3.323915371000000e-2
5.51863e-05 3.364659352970000e-2
5.58805e-05 3.405901125590000e-2
5.65833e-05 3.447646733700000e-2
5.45008e-05 3.489902294270000e-2
5.51863e-05 3.532673998370000e-2
5.58805e-05 3.575968112460000e-2
5.65833e-05 3.619790977490000e-2
5.72951e-05 3.664149009630000e-2
5.80158e-05 3.709048703420001e-2
5.87455e-05 3.754496630550000e-2
5.94844e-05 3.800499438360000e-2
5.72951e-05 3.847063854700000e-2
5.80158e-05 3.894196690759999e-2
5.87455e-05 3.941904837900001e-2
5.94844e-05 3.990195269100000e-2
6.02327e-05 4.039075041169999e-2
6.09903e-05 4.088551295420000e-2
6.17575e-05 4.138631257630000e-2
6.25343e-05 4.189322239050000e-2
6.02327e-05 4.240631640580000e-2
6.09903e-05 4.292566949929999e-2
6.17575e-05 4.345135742950000e-2
6.25343e-05 4.398345687400001e-2
6.33209e-05 4.452204540720000e-2
6.41173e-05 4.506720152960000e-2
6.49238e-05 4.561900469989999e-2
6.57405e-05 4.617753531970000e-2
6.33209e-05 4.674287471750000e-2
6.41173e-05 4.731510519810000e-2
6.49238e-05 4.789431005390000e-2
6.57405e-05 4.848057356400000e-2
6.65674e-05 4.907398100910000e-2
6.74047e-05 4.967461866620000e-2
6.82525e-05 5.028257383270001e-2
6.91111e-05 5.089793485010000e-2
6.65674e-05 5.152079112300000e-2
6.74047e-05 5.215123311599999e-2
6.82525e-05 5.278935234850000e-2
6.91111e-05 5.343524140300000e-2
6.99804e-05 5.408899395910001e-2
7.08606e-05 5.475070483550000e-2
7.17519e-05 5.542046996540000e-2
7.26545e-05 5.609838640260000e-2
6.99804e-05 5.678455234709999e-2
7.08606e-05 5.747906716409999e-2
7.17519e-05 5.818203138730000e-2
7.26545e-05 5.889354672000000e-2
7.35683e-05 5.961371606870001e-2
7.44937e-05 6.034264355929999e-2
7.54307e-05 6.108043454480000e-2
7.63795e-05 6.182719561590000e-2
7.35683e-05 6.258303459070000e-2
7.44937e-05 6.334806055480000e-2
7.54307e-05 6.412238388710000e-2
7.63795e-05 6.490611627260000e-2
7.73403e-05 6.569937069789999e-2
7.83131e-05 6.650226145310000e-2
7.92981e-05 6.731490417120000e-2
8.02956e-05 6.813741585169999e-2
7.73403e-05 6.896991486730000e-2
7.83131e-05 6.981252095899999e-2
7.92981e-05 7.066535526969999e-2
8.02956e-05 7.152854035630001e-2
8.13056e-05 7.240220018770000e-2
8.23283e-05 7.328646018370000e-2
8.33638e-05 7.418144723850000e-2
8.44124e-05 7.508728971349999e-2
8.13056e-05 7.600411744250001e-2
8.23283e-05 7.693206177480000e-2
8.33638e-05 7.787125559450001e-2
8.44124e-05 7.882183331729999e-2
8.54742e-05 7.978393091850000e-2
8.65493e-05 8.075768594610000e-2
8.7638e-05 8.174323753840000e-2
8.87404e-05 8.274072644129999e-2
8.54742e-05 8.375029502509999e-2
8.65493e-05 8.477208730110000e-2
8.7638e-05 8.580624893540000e-2
8.87404e-05 8.685292727259998e-2
8.98566e-05 8.791227136460000e-2
9.09868e-05 8.898443196690000e-2
9.21313e-05 9.006956155619999e-2
9.32902e-05 9.116781437360000e-2
8.98566e-05 9.227934643139999e-2
9.09868e-05 9.340431552280000e-2
9.21313e-05 9.454288124349999e-2
9.32902e-05 9.569520500710000e-2
